    .60  672.004 2 281 1 1 & & 1 1 1 3 7 & 3 2 1 1 & 1 & & 1 1 3 4 2 6 1 4 3 7 6 1 740 2 
   2.31  673.004 3 411 2 1 & & 1 2 2 1 3 5 6 2 2 & 1 1 & & 2 2 3 4 2 9 1 4 2 1 3 1 340 2 
    .33  674.004 4 481 1 1 & & 1 2 2 2 4 8 5 1 2 1 1 1 & & 2 2 1 4 2 7 2 4 6 6 6 1 500 2 
   1.55  676.003 2 192 & & 1 1 3 2 1 1 2 3 6 0 1 2 1 1 1 1 1 1 3 4 3 9 1 4 6 1 2 2 0 101 
   4.15  677.004 5 602 & & 1 1 3 2 1 1 2 3 6 2 1 2 2 2 2 & 1 1 2 1 3 6 1 2 3 3 5 2 0 291 
    .39  678.004 1 161 2 2 & & 1 1 2 2 5 9 4 2 2 1 1 2 1 2 1 2 3 1 3 2 1 3 4 3 4 1 510 2 
   2.39  679.004 3 362 & & 1 1 3 2 1 1 2 7 6 4 1 & & & & & 1 1 2 4 2 9 6 4 3 1 3 2 0 161 
    .67  680.004 1 8 1 1 2 & & 1 1 & & & & & 1 2 1 & & 1 & 1 2 1 4 2 8 1 2 1 3 2 1 890 2 
   1.82  681.003 2 272 & & 1 1 3 1 2 3 6 & 1 2 1 & & & & 1 1 1 1 4 2 3 6 4 4 7 3 2 0 101 
    .87  682.004 2 281 1 1 & & 1 1 1 1 8 & 4 2 2 1 2 1 & & 1 2 1 4 1 9 1 2 5 7 3 1 100 2 
   1.08  683.003 4 511 2 1 & & 2 1 1 3 4 5 1 102 1 1 1 1 1 2 2 3 4 2 9 1 2 6 7 6 1 130 2 
    .00  684.004 1 122 & & 1 2 3 2 1 2 2 4 6 0 1 1 1 2 1 1 1 1 3 4 3 9 1 4 2 1 5 2 0 721 
    .29  685.004 1 161 2 1 & & 1 1 1 2 2 3 3 2 2 2 1 1 2 2 2 2 3 1 2 3 1 2 3 3 6 1 380 2 
   1.53  686.003 2 321 1 1 & & 1 1 2 1 1 3 6 1 2 1 1 1 1 2 2 2 3 4 1 4 6 4 3 6 4 1 190 2 
   2.17  687.004 3 412 & & 1 1 3 1 1 3 10& 2 2 & & 1 & & & 1 2 3 1 2 6 1 2 3 3 3 2 0 122 
    .70  688.004 3 361 2 2 & & 1 2 1 3 5 & 4 1 2 1 1 2 1 2 2 2 1 4 2 8 5 4 3 1 1 1 100 2 
    .31  689.004 4 481 2 1 & & 1 2 2 3 10& 2 0 1 & 1 & & & 1 1 3 4 2 4 1 2 4 1 6 1 460 1 
    .68  690.003 2 192 & & 1 & 3 2 2 2 & & & & 1 & & & & & 1 1 3 4 3 4 1 2 1 7 6 2 0 491 
   1.83  692.004 2 282 & & 1 1 3 2 2 2 4 & 4 2 1 2 & & & & 1 1 3 4 2 9 1 & 4 1 5 2 0 121 
    .00  693.004 1 8 1 1 3 & & 1 1 2 2 5 & 4 2 2 1 2 2 2 2 1 2 3 4 2 9 1 2 6 7 6 1 0 0 1 
    .61  694.003 4 432 & & 1 3 3 2 2 3 9 & 1 1 1 2 2 1 & & 2 1 & 4 2 5 2 4 4 7 6 2 0 451 
   1.91  695.003 2 271 1 1 & & 1 1 1 2 2 0 6 & 2 1 1 1 2 2 2 2 & & & 9 & & & & & 1 230 2 
   2.87  696.003 4 534 & & & & 2 1 1 2 2 5 1 0 1 & & & & & & 1 3 4 3 9 1 & 4 1 2 3 0 0 1 
    .00  697.004 3 361 3 3 & & 1 1 2 & & & & 0 & & & & & & 1 2 & 4 2 4 1 2 4 & 6 1 0 0 2 
    .37  698.004 1 121 2 2 & & 1 1 1 1 2 & 3 6 2 1 2 1 1 1 2 2 3 1 3 3 5 4 4 2 2 1 480 2 
    .90  699.003 4 514 & & & & 2 1 1 & & & & & & & & & & & 1 2 3 4 1 3 6 4 5 1 3 3 0 0 2 
   1.09  700.004 2 281 2 1 & & 1 1 2 2 2 9 4 2 1 1 1 1 2 2 1 1 3 2 1 9 1 2 6 1 3 1 130 2 
    .00  701.004 5 602 & & 1 2 3 2 2 1 2 3 6 6 1 & & & & & 1 1 & 1 3 5 1 2 3 3 5 2 0 121 
    .85  702.004 4 482 & & 1 1 3 2 1 2 4 8 6 6 1 2 2 2 2 1 2 1 2 4 3 8 1 4 6 1 5 2 0 581 
    .88  703.003 2 192 & & 1 1 3 2 2 2 2 3 6 6 1 2 2 2 2 1 & 1 2 2 3 5 1 2 5 1 6 2 0 591 
    .29  704.003 4 431 1 1 & & 1 1 1 3 & & 3 2 1 1 & 1 & & & & 1 4 1 8 1 4 6 6 2 1 350 & 
   1.42  705.004 3 361 2 1 & & 1 2 1 2 0 5 5 0 & & 1 & & & 2 2 3 4 2 9 1 2 3 2 4 1 210 2 
    .00  706.003 2 272 & & 1 2 3 2 2 2 5 & 6 1 1 2 2 2 2 1 1 1 2 4 3 2 6 4 4 1 3 2 0 271 
    .88  707.003 4 531 2 2 & & 1 1 2 3 5 & 3 3 & 1 1 & 1 & 1 2 1 4 2 9 4 & 2 1 3 1 100 2 
    .56  708.004 4 441 1 1 & & 1 2 2 3 10& 2 2 2 1 1 2 & & 2 2 3 4 1 3 2 4 4 1 6 1 850 1 
    .96  709.004 2 281 1 1 & & 1 1 & 3 8 & 3 2 & 1 & 1 & & 1 & 3 & 2 9 1 & 6 1 4 1 110 & 
   1.97  710.004 4 482 & & 1 1 3 1 1 2 3 4 4 1 1 2 2 2 2 1 1 1 2 4 3 9 1 4 5 7 5 2 0 111 
    .75  711.004 3 361 2 1 & & 1 1 2 2 0 2 2 2 1 1 1 1 & & & & & 1 2 8 1 & 4 2 5 1 930 2 
   1.24  712.004 5 601 2 1 & & 1 1 1 3 4 & 1 6 2 1 1 1 & & 2 2 3 3 2 4 1 3 6 6 6 1 150 2 
    .30  713.003 4 431 1 4 & & & 1 1 1 9 & 4 5 2 1 1 2 2 2 2 2 1 4 2 5 1 4 4 6 5 1 0 0 2 
    .86  714.004 1 122 & & 1 1 3 1 1 2 6 8 6 4 1 2 2 2 2 1 2 1 3 4 3 3 6 4 4 1 4 2 0 491 
    .59  715.003 2 271 1 2 & & 1 1 2 3 8 & 3 2 2 1 1 1 1 2 2 2 1 3 1 4 2 2 6 2 3 1 730 2 
    .30  716.003 4 511 2 1 & & 1 & & 3 5 & 1 0 & & 1 & & & 2 2 2 1 2 5 5 2 4 2 2 1 410 2 
    .81  717.004 2 282 & & 1 1 3 2 1 1 2 8 6 4 1 2 2 1 2 2 1 1 3 4 3 7 1 2 4 7 6 2 0 551 
    .00  718.004 3 362 & & 2 2 3 1 2 2 4 & 3 7 & 1 & & & & 2 2 3 4 2 2 1 3 3 6 2 2 0 401 
    .34  719.004 4 481 1 1 & & 1 1 1 2 3 7 6 1 2 1 1 1 & & 2 2 1 4 2 7 2 4 6 6 6 1 420 2 
    .25  720.004 4 521 1 1 & & 1 2 2 3 10& 1 1 2 1 1 1 1 & 2 2 3 & 1 7 1 2 6 1 5 1 370 & 
    .68  721.003 4 531 1 1 & & 1 1 2 2 1 2 4 6 2 1 2 1 2 2 1 2 3 4 1 6 1 2 3 2 5 1 850 2 
    .31  722.003 4 431 1 1 & & 1 1 2 3 6 & 1 102 2 & 1 2 & 2 2 3 4 1 5 1 2 4 7 & 1 380 2 
   1.22  723.004 1 121 1 1 & & 1 2 & 3 4 & 2 6 2 1 1 & & & 2 2 1 1 2 9 6 4 2 1 2 1 200 2 
   1.17  724.004 3 361 2 2 & & 1 2 2 3 7 & 4 0 1 2 1 2 1 2 2 1 2 4 2 9 5 4 1 1 1 1 170 1 
    .57  725.004 4 441 1 2 & & & & & & & & & & & & & & & & & & & & & & & & & & & 1 790 & 
   1.45  726.003 2 272 & & 1 & 3 1 2 1 3 & 6 1 1 & & & & & 1 1 3 4 2 3 6 4 4 1 3 2 0 861 
   3.49  727.004 5 602 & & 1 1 3 2 2 1 2 9 5 & 1 2 2 2 & & 2 1 3 2 2 8 1 & 6 3 5 2 0 251 
   1.83  729.004 2 282 & & 1 1 3 2 2 1 0 2 6 1 1 2 2 1 2 1 1 1 3 4 2 9 1 2 6 1 6 2 0 121 
    .31  730.003 4 511 1 1 & & 1 2 2 3 9 & 4 1 2 1 2 1 & & 1 2 3 4 1 8 1 2 4 7 5 1 480 2 
    .91  731.004 4 481 1 1 & & 1 2 2 1 0 7 4 1 2 1 1 1 1 2 1 1 3 4 2 9 5 2 3 2 2 1 130 1 
    .40  732.004 4 521 2 1 & & 2 2 1 3 9 & 1 6 1 2 1 1 & & 1 1 2 3 2 3 1 1 6 7 6 1 590 1 
    .00  733.004 3 361 2 3 & & 1 1 2 2 3 5 2 2 & 1 & & & & 1 1 3 3 3 9 5 3 2 7 1 1 0 0 1 
    .28  734.003 4 431 2 1 & & 1 2 2 3 3 6 2 2 2 2 1 1 & & 2 2 3 4 1 3 1 1 6 2 6 1 420 2 
   1.34  735.004 1 121 1 2 & & 1 2 2 3 1 5 4 0 2 1 1 1 1 2 2 2 & 3 2 9 1 & 2 1 3 1 210 2 
   1.27  736.003 4 53& & & & & & 1 1 4 & & & & 2 2 2 & & & 2 2 3 4 2 4 6 4 3 4 6 3 0 0 2 
    .53  737.004 4 441 1 1 & & 1 1 1 2 0 3 4 1 2 1 2 1 2 2 1 2 2 1 2 4 6 4 4 6 3 1 660 2 
    .38  738.004 2 281 1 1 & & 1 1 1 2 9 & 4 2 2 1 1 1 & & 2 2 3 4 2 4 1 1 6 7 6 1 470 2 
    .29  739.004 4 521 1 1 & & 1 2 2 3 1 & 1 & & & & & & & & & & & & & & & & & & 1 440 & 
    .91  740.004 3 364 & & & & 2 2 1 4 & & & & & & & & & & 2 1 2 4 3 6 6 4 3 3 1 3 0 0 2 
    .27  741.004 4 481 1 1 & & 1 2 2 3 4 7 2 1 2 1 & 1 & & 1 1 1 4 1 4 6 4 4 3 5 1 410 1 
    .56  742.004 1 121 2 2 & & 1 1 2 2 10& 4 0 2 2 1 2 1 2 2 2 3 1 2 2 6 4 4 2 3 1 740 2 
   1.60  743.004 5 601 2 1 & & 1 2 2 3 10& 1 2 1 2 1 2 2 2 1 1 3 4 2 4 4 2 3 2 3 1 240 1 
    .22  744.003 4 431 2 1 & & 1 2 1 2 4 & 2 2 2 1 1 1 1 & 2 2 3 4 2 6 2 4 4 1 6 1 330 1 
    .46  745.004 2 281 1 1 & & 1 2 1 3 5 8 4 1 2 1 2 1 2 & 2 2 & 4 3 4 1 2 2 2 2 1 690 2 
    .38  746.003 4 511 1 1 & & 1 1 2 2 4 & 4 2 2 1 2 1 2 2 2 2 3 4 1 8 4 2 4 4 4 1 480 1 
    .27  747.004 4 521 2 2 & & 1 2 1 2 6 & 3 5 2 2 & 2 1 2 2 2 3 4 2 6 6 4 4 6 3 1 390 2 
   1.58  748.004 3 362 & & 2 1 3 2 2 1 8 9 4 102 2 2 2 2 1 2 2 2 4 3 7 6 4 4 2 2 2 0 111 
    .61  749.003 4 531 1 1 & & 1 1 1 2 9 & 4 102 1 2 1 2 2 2 2 3 4 1 7 2 4 2 7 6 1 750 2 
    .62  750.004 4 441 1 1 & & 1 1 1 1 1 2 6 2 2 1 1 1 2 2 2 2 1 4 2 3 2 4 6 3 6 1 770 2 
   1.85  751.004 2 282 & & 1 1 3 2 1 1 3 & 6 4 1 2 2 1 1 1 1 1 & & & & & & & & & 2 0 12& 
   5.35  752.004 1 122 & & 2 1 3 1 1 1 8 & 5 6 & & & 1 & & 2 2 3 4 3 9 2 2 3 6 3 2 0 332 
    .27  753.004 4 481 1 1 & & 1 2 2 2 4 7 3 2 2 1 2 1 2 2 2 2 3 1 1 4 1 3 6 4 6 1 410 2 
    .25  754.004 4 521 1 1 & & 1 2 1 3 1 & 1 6 2 2 2 2 2 2 2 2 3 4 2 5 1 3 6 1 6 1 380 2 
   2.66  755.004 5 602 & & 1 1 3 2 1 3 4 9 4 6 1 2 2 2 & & 2 1 3 4 3 5 1 2 4 3 6 2 0 191 
    .53  756.004 4 441 1 1 & & 1 2 1 3 4 & 3 3 2 1 2 1 2 2 2 2 3 4 2 8 3 4 6 4 2 1 810 2 
    .27  757.003 4 511 2 1 & & 1 2 2 3 10& 4 6 1 & 1 1 & & 2 1 3 4 2 4 1 4 6 1 6 1 400 1 
   1.09  758.004 2 281 2 1 & & 1 1 2 1 2 4 4 1 2 1 1 1 & & 2 2 & 4 1 9 1 4 6 6 3 1 130 2 
    .49  759.004 1 121 1 1 & & 1 1 1 3 0 8 1 0 2 1 2 1 1 & 2 2 3 1 2 6 1 2 2 2 3 1 650 2 
    .40  760.003 4 531 1 1 & & 1 1 1 1 3 4 4 2 2 1 1 1 & & 2 2 3 4 1 5 3 2 4 7 5 1 500 2 
    .20  761.004 4 521 1 2 & & 1 2 2 1 7 9 4 2 2 1 & & 1 & 2 2 3 1 2 4 1 & 4 7 5 1 300 2 
   2.50  762.004 2 282 & & 1 1 3 2 2 3 9 & 2 102 1 & 2 1 2 2 2 3 4 2 9 5 4 2 1 & 2 0 172 
    .63  763.004 4 441 1 1 & & & 1 1 3 10& 4 2 1 1 & 1 & & & & 3 4 2 4 2 1 6 6 6 1 780 1 
   1.79  764.004 5 601 2 1 & & 1 1 2 2 3 5 4 2 2 1 1 1 1 & 2 2 3 4 1 7 1 2 4 6 6 1 220 2 
    .52  765.003 4 511 2 1 & & 2 1 1 2 3 & 3 2 2 2 1 2 2 2 2 2 3 4 1 6 1 2 6 2 5 1 630 2 
    .67  766.003 4 531 1 1 & & & 1 1 2 5 & 2 2 2 1 2 1 & & 2 2 1 4 1 3 1 1 3 7 3 1 830 2 
    .36  767.004 2 281 2 2 & & 1 2 1 3 6 8 3 5 1 2 1 1 1 & 1 1 2 4 2 6 1 2 4 7 5 1 530 1 
    .32  768.004 4 521 1 1 & & 1 2 2 3 1 & 3 & 2 1 1 1 2 2 1 2 3 4 2 5 1 2 4 2 6 1 490 2 
   3.06  769.004 4 442 & & 1 1 3 2 1 1 0 1 6 & 1 & & & & & 1 1 1 4 1 9 1 4 5 1 & 2 0 211 
    .58  770.004 2 282 & & 1 3 3 2 1 2 9 & 6 & 1 & & & & 1 1 1 3 4 3 5 2 4 4 1 5 2 0 421 
   1.61  771.004 5 601 2 1 & & 1 2 2 3 0 & 4 1 2 & 1 1 & & 2 2 3 & & 9 1 & & 2 6 1 240 2 
   4.36  772.003 4 532 & & 1 1 3 1 2 3 6 & 6 4 1 2 1 1 1 2 2 1 3 4 2 9 5 & 3 2 3 2 0 241 
    .37  773.004 4 521 2 1 & & 1 1 2 2 8 9 6 1 2 2 1 1 & & 1 2 1 4 1 3 1 4 4 7 6 1 450 1 
    .18  774.003 4 511 1 1 & & 1 1 2 1 4 5 3 7 2 1 1 1 2 2 2 2 3 4 1 4 3 4 5 7 5 1 220 2 
    .48  775.004 2 281 1 1 & & 1 1 2 2 1 5 4 6 2 1 1 1 & & 2 2 3 4 1 3 1 1 6 1 6 1 600 2 
   1.90  776.004 4 522 & & 1 1 3 1 2 2 2 7 6 & & & & & & & & & & & & & & & & & & 2 0 10& 
   2.02  777.004 4 441 1 2 & & 1 1 2 1 0 & 6 2 2 1 2 2 1 2 & 2 1 1 1 9 4 3 2 1 4 1 250 2 
    .33  778.004 2 281 1 1 & & 1 2 1 3 3 5 4 5 2 1 1 1 & & 2 2 3 4 2 3 1 1 6 1 6 1 500 2 
    .70  779.004 4 441 1 1 & & 1 1 2 3 1 5 2 2 2 1 & & & & 2 2 1 4 1 5 2 4 6 7 6 1 870 2 
    .39  780.004 4 521 1 2 & & & 1 1 3 1 & 1 6 2 1 1 1 1 & 2 2 3 4 1 3 1 1 4 1 4 1 480 2 
    .39  781.003 4 511 1 2 & & 1 1 2 2 3 9 3 1 2 1 1 1 1 & 2 2 3 1 1 7 6 4 4 7 5 1 480 2 
    .47  782.004 2 281 2 1 & & 1 2 2 3 8 9 5 3 2 2 1 1 2 2 1 2 3 4 2 8 6 4 5 7 3 1 700 2 
    .46  783.004 4 441 2 1 & & 2 2 1 3 9 & 4 6 1 2 1 1 2 2 2 2 3 4 2 3 1 4 6 2 6 1 680 1 
    .85  784.004 2 282 & & 1 1 3 1 1 3 6 & 4 6 1 1 2 2 2 1 2 1 3 4 2 1 6 4 2 2 6 2 0 471 
    .20  785.004 4 521 1 1 & & 1 1 1 3 3 & 2 0 2 1 2 1 2 2 2 2 3 4 1 8 4 4 5 1 2 1 250 2 
   1.17  786.003 4 51& 2 1 & & & 2 1 3 2 & 1 & & & & & & & & & & & & & & & & & & 1 870 & 
    .00  787.004 2 282 & & 1 2 3 2 1 3 0 9 4 4 1 2 1 1 1 1 1 1 3 4 2 4 2 4 4 7 6 2 0 131 
   1.26  788.004 4 441 2 1 & & 1 2 2 3 3 4 1 0 & & & & & & 1 2 1 4 2 9 1 4 4 1 6 1 180 2 
    .44  789.003 4 511 1 1 & & 2 1 1 1 0 3 6 1 2 1 1 1 & & 2 2 1 1 1 3 1 1 4 6 4 1 550 2 
   2.05  790.004 2 282 & & 1 3 3 1 1 1 2 3 6 2 1 2 1 1 & & 1 1 2 4 2 9 1 2 2 1 6 2 0 121 
    .00  791.004 4 522 & & 1 2 3 1 1 2 2 & 3 4 2 2 1 1 & & 2 2 1 3 2 9 1 2 4 4 5 2 0 401 
   2.15  792.004 4 44& & & & & 2 1 1 3 6 & 1 2 2 1 1 2 & & 2 2 1 4 2 2 6 4 4 7 4 3 0 0 2 
    .87  793.004 2 282 & & 1 1 3 2 2 3 4 & 6 4 1 2 2 2 1 1 1 1 3 4 2 5 6 4 4 1 3 2 0 591 
    .39  795.004 4 441 1 2 & & 1 1 1 2 5 & 2 0 1 1 2 2 1 & 1 1 3 4 2 7 4 2 5 1 5 1 480 2 
    .17  796.004 2 283 & & & & 4 2 1 3 7 8 1 4 1 2 2 1 2 2 2 1 3 4 3 1 6 4 4 1 2 3 0 0 1 
    .70  797.004 4 443 & & & & 4 2 2 2 0 2 3 1 2 1 1 2 1 2 2 2 1 1 1 7 3 2 6 7 5 3 0 0 1 
    .69  798.004 2 281 2 1 & & 1 1 1 1 3 7 6 1 2 1 & 1 & & 2 2 & 4 1 9 1 & 6 6 3 1 840 2 
    .73  799.003 4 511 1 1 & & 1 1 2 1 0 7 3 2 2 1 1 1 & & 2 2 1 4 1 9 6 4 4 4 1 1 910 2 
    .77  800.004 4 441 1 1 & & 1 1 2 1 0 3 6 1 2 1 2 1 2 2 2 2 1 4 1 8 6 4 6 7 6 1 960 2 
    .84  801.004 2 283 & & & & 2 2 2 4 11& 7 11& 1 & & & & & & 3 3 2 4 1 2 3 2 2 3 0 0 & 
    .96  802.004 2 281 2 1 & & 1 & 2 3 6 & 2 0 & & 1 1 & & 1 2 3 4 2 9 1 & 4 1 5 1 130 2 
    .59  803.004 4 441 2 1 & & 1 2 2 3 10& 3 0 1 2 1 1 & & 1 1 3 4 1 3 1 4 6 4 6 1 880 1 
    .77  804.003 4 512 & & 1 1 3 1 2 1 2 9 6 6 1 2 2 2 2 1 1 1 3 3 3 3 6 4 6 1 1 2 0 431 
    .40  805.004 2 281 2 1 & & 1 1 1 2 2 4 4 4 2 & 1 1 & & 2 2 3 4 2 4 6 4 6 1 5 1 480 2 
   1.83  806.001 2 212 & & 1 1 3 2 1 1 3 & 6 8 1 2 2 2 & 1 1 1 2 4 3 9 1 2 4 & & 2 0 121 
   1.02  807.001 1 9 2 & & 1 & 3 2 1 & 0 4 6 & & & & & & & & & & & & & & & & & & 2 0 78& 
   1.46  808.001 2 212 & & 1 & 3 2 1 1 2 4 6 4 1 2 2 1 1 1 2 1 2 3 2 9 1 4 4 6 2 2 0 101 
    .73  809.001 1 9 1 2 2 & & 1 2 2 3 6 & 2 102 2 1 1 1 2 2 2 3 4 3 8 1 4 4 2 3 1 110 2 
   2.63  810.001 2 212 & & 2 3 3 2 2 1 8 9 4 4 1 2 2 1 & & 2 2 3 4 3 9 1 & 4 1 4 2 0 192 
   1.11  811.001 1 9 1 1 2 & & 1 2 1 3 3 5 4 0 2 1 & & 1 & 2 2 3 4 2 9 1 4 4 2 4 1 180 2 
    .97  812.001 3 331 1 1 & & 1 1 2 2 1 8 3 2 1 1 1 1 1 2 1 2 3 4 1 3 1 1 4 7 3 1 120 1 
   1.15  813.001 2 292 & & 1 1 3 2 1 1 0 3 4 2 1 & & & & 1 1 1 & 4 3 8 1 4 4 & 6 2 0 781 
    .94  814.001 1 9 1 1 1 & & 1 1 1 3 8 9 3 4 1 1 1 1 1 1 2 2 1 4 1 7 1 2 4 7 6 1 120 2 
    .43  815.001 2 211 1 1 & & 1 2 2 3 6 & 1 2 2 1 2 1 & & 2 2 3 3 1 4 2 3 6 3 5 1 660 2 
    .47  816.001 4 451 2 2 & & 1 1 2 2 9 & 4 0 2 1 1 1 1 2 2 2 3 4 1 3 1 4 6 7 6 1 570 2 
   1.60  817.001 3 331 2 2 & & 1 1 1 3 2 3 6 2 2 2 1 2 1 2 1 1 3 4 1 2 1 2 3 7 2 1 190 1 
    .99  818.001 1 9 1 1 1 & & 1 2 2 4 & & & & & & & & & & 2 2 1 4 1 8 4 4 3 7 1 1 160 2 
   1.29  819.001 2 211 2 1 & & 1 1 2 2 2 4 1 1 1 1 1 1 1 1 2 1 3 2 2 9 5 & 5 1 3 1 150 1 
   2.68  820.001 2 292 & & & 1 3 2 2 2 11& 7 4 1 & & & & & 1 1 2 4 2 9 1 4 4 7 3 2 0 0 1 
   2.63  821.001 3 331 3 1 & & 1 1 2 3 10& 2 1 1 & & & & & 1 1 3 3 2 8 5 4 4 1 3 1 320 1 
    .99  822.001 1 9 1 2 1 & & 1 1 1 3 4 8 3 1 2 1 1 1 1 & 1 2 1 4 1 8 1 4 5 4 5 1 130 2 
    .66  823.001 4 451 1 2 & & 1 1 1 1 2 9 & 1 2 1 2 2 1 2 2 2 1 1 1 9 1 2 3 2 6 1 810 1 
    .43  824.001 2 211 1 1 & & 1 2 2 2 2 4 3 0 2 1 1 1 2 & 2 2 2 4 2 4 2 3 5 3 6 1 660 2 
   1.35  825.001 2 291 2 4 & & 2 2 1 & & & & & & & & & & & & & & & & & & & & & & 1 0 0 & 
    .00  826.001 3 332 & & 1 2 3 2 1 2 3 6 2 4 1 2 2 & & & 2 1 2 1 2 2 1 4 4 2 4 2 0 421 
   1.22  827.001 1 9 2 & & 1 & 3 2 2 2 & & 6 & & & & & & & & & & & & & & & & & & 2 0 92& 
    .52  828.001 1 1 1 2 2 & & 1 1 2 2 3 5 3 2 2 2 1 2 1 2 1 2 3 4 3 3 1 1 3 3 3 1 680 2 
    .58  829.001 2 211 1 1 & & 1 1 2 1 1 2 3 2 2 1 1 1 1 & 2 2 3 4 1 6 1 2 4 1 6 1 720 2 
    .44  830.001 4 551 2 1 & & 1 2 1 1 3 & 4 4 1 2 1 2 2 2 1 1 2 4 2 6 1 4 4 7 6 1 660 1 
   1.56  831.001 2 292 & & 1 3 3 2 2 1 2 & 6 4 1 & & & & & 2 1 2 4 2 7 1 2 3 1 5 2 0 111 
   1.08  832.001 3 401 1 1 & & 1 2 2 3 4 & 1 0 2 1 1 1 1 1 2 2 3 1 2 2 6 4 2 2 3 1 160 2 
    .00  833.001 5 572 & & 1 2 3 2 1 1 2 3 6 1 1 2 2 2 2 2 1 1 3 4 2 7 1 2 3 1 4 2 0 371 
   1.17  834.001 3 372 & 4 1 3 3 2 2 1 10& 6 4 1 2 2 & & & 2 1 2 4 3 1 1 4 5 3 4 2 0 86& 
    .52  835.001 4 451 1 2 & & 2 3 1 2 3 5 1 1 2 1 1 2 1 2 2 2 3 4 2 5 1 2 5 7 3 1 730 2 
    .40  836.001 1 1 3 & & & & 4 2 1 3 6 & 3 4 2 2 2 2 2 2 2 2 2 4 3 8 1 2 2 7 4 3 0 0 2 
    .78  837.001 1 132 & & 1 1 3 2 1 1 3 4 1 4 1 2 2 2 2 2 1 1 2 4 3 3 4 4 5 2 5 2 0 551 
    .83  838.002 2 181 2 2 & & 1 2 1 3 6 & 4 4 2 2 1 2 1 2 2 2 2 4 2 4 1 2 6 4 6 1 120 2 
    .57  839.001 5 651 2 1 & & 1 1 2 1 4 5 6 5 2 1 1 1 2 2 2 2 3 4 1 6 1 2 4 3 6 1 700 2 
    .00  840.001 2 212 & & 1 2 3 2 1 1 0 1 6 4 1 2 2 2 1 2 2 1 2 4 3 9 2 4 5 1 6 2 0 461 
    .98  841.001 3 372 & & 1 3 3 2 1 1 2 5 6 4 1 & & & & & 1 1 3 4 3 1 1 4 4 1 3 2 0 721 
   1.22  842.001 4 552 & & 1 1 3 2 2 1 2 8 6 4 1 2 2 2 2 1 1 1 3 4 3 5 1 2 3 7 6 2 0 841 
    .00  843.001 5 572 & & 1 2 3 2 2 3 10& 4 2 1 2 1 2 1 2 1 1 3 4 3 4 1 2 4 1 5 2 0 251 
   2.49  844.001 2 173 & & & & 4 1 1 2 0 & 3 8 1 1 1 2 2 2 1 1 3 4 3 5 6 4 2 3 1 3 0 0 1 
    .00  845.001 3 402 & & 1 2 3 2 2 3 4 & 3 2 1 2 2 2 2 2 1 1 3 4 3 6 4 2 3 1 1 2 0 401 
   1.36  846.001 2 292 & & 1 1 3 2 2 1 2 & 4 4 1 2 2 2 2 1 2 & 3 4 3 8 1 2 4 3 & 2 0 922 
    .70  847.001 1 1 3 & & & & 4 1 2 1 10& 6 0 1 1 1 1 1 1 2 2 1 4 3 7 1 4 5 6 4 3 0 0 1 
   1.48  848.001 2 212 & & 1 1 3 2 2 1 3 9 6 2 1 2 2 2 2 1 1 1 3 4 3 5 1 2 3 2 6 2 0 101 
   2.75  849.001 3 332 & & 1 1 3 2 1 3 2 4 6 6 1 2 2 2 1 2 2 2 3 4 3 9 1 2 5 1 4 2 0 181 
   1.60  850.001 5 654 & & & & 2 2 1 4 11& 7 111 2 2 1 2 2 1 1 3 4 1 9 1 2 6 7 6 3 0 0 2 
   2.05  851.002 2 182 & & 1 1 3 2 1 1 2 3 4 2 1 2 2 2 2 1 2 1 2 4 2 7 4 2 6 3 6 2 0 131 
   1.17  852.001 4 492 & & 1 1 3 2 1 1 5 & & 2 1 & & & & & 1 1 & 2 & 9 1 & 6 1 & 2 0 811 
   2.74  853.001 3 372 & & 2 1 3 1 1 3 6 & 2 0 2 1 2 1 2 2 2 2 1 1 1 8 1 4 5 7 5 2 0 161 
    .40  854.001 4 451 2 2 & & 1 2 2 1 5 7 6 5 2 2 1 & 1 & 2 2 & 4 2 6 5 2 4 1 3 1 580 1 
    .86  855.001 5 572 & & 1 & 3 2 1 2 3 4 6 6 1 2 2 2 2 2 1 1 2 4 3 4 1 2 2 3 6 2 0 661 
   1.37  856.001 3 401 1 1 & & 2 2 1 3 & & & 5 2 1 1 1 & & & 2 & & & & & & & & & 1 210 & 
   1.59  857.001 2 292 & & 1 1 3 2 2 3 3 & 3 0 1 & & & & & 1 1 3 4 & 4 1 4 & & 4 2 0 101 
    .70  858.001 4 551 2 1 & & 1 2 1 2 0 & 6 8 2 & 1 & & & 2 2 2 4 1 8 1 4 3 7 6 1 100 2 
    .81  859.001 1 1 1 2 2 & & 1 1 1 1 2 & 1 0 & 1 & & 1 & 2 2 & 4 3 9 1 4 4 2 2 1 100 2 
    .36  860.001 1 131 1 1 & & 1 1 2 1 0 3 5 4 2 1 2 2 2 2 1 2 3 2 3 2 6 4 6 6 3 1 480 2 
    .50  861.001 5 651 2 1 & & 1 2 2 2 9 & 6 1 2 1 1 1 1 & 2 2 3 4 1 6 1 4 6 7 6 1 760 1 
   1.14  862.001 2 212 & & 1 1 3 2 2 3 5 8 6 4 1 & & 2 & & 1 1 3 1 3 7 4 2 5 1 3 2 0 772 
   2.45  863.001 2 171 2 1 & & 1 1 1 1 2 7 5 0 & & 1 & & & 2 2 3 4 3 8 1 2 4 3 6 1 290 2 
